song_id,gain_vocals,gain_drums,gain_bass,gain_instruments,eq_vocals_low,eq_vocals_mid,eq_vocals_high,eq_drums_low,eq_drums_mid,eq_drums_high,eq_bass_low,eq_bass_mid,eq_bass_high,eq_instruments_low,eq_instruments_mid,eq_instruments_high,comp_vocals,comp_drums,comp_bass,comp_instruments,pan_vocals,pan_drums,pan_bass,pan_instruments,pred_before_loudness,pred_after_loudness,pred_before_clarity,pred_after_clarity,pred_before_spectral_balance,pred_after_spectral_balance,pred_before_perceptual_quality,pred_after_perceptual_quality
121,8.660661451653006,9.81689762078149,1.4960413370090109,-7.233714921075786,1.523442047386804,2.347518319104711,-2.6873313052374392,-5.997107943778385,0.7275053723379155,0.8987770785181564,-4.6963870288114435,-0.5568663631911561,-1.490792575328034,-5.09594541321537,0.6130855382827394,-2.7309156368199954,9.54282881435764,8.224499430095502,9.998842944467205,1.008990930402484,-0.6428411188906533,0.5261091861501219,-0.04912380638421354,0.5290050861228079,-17.9886,-18.696,0.6812,0.5825,0.4268,0.4564,64.9613,78.5214
122,-3.9102106764827482,9.097941687728085,11.947700536367478,-10.855899101102931,-0.30097431292989807,-5.92579412830924,-3.5514662398795434,2.2381141608051696,-2.020194490046806,-0.19367856307595877,4.723746652935863,-1.0388542534799607,-0.6008266519445109,-5.983996326110496,3.444321087217201,1.1933764252630414,4.0086730632368575,1.130307860959701,7.909835707110798,1.008990930402484,-0.99495647659436,0.13799940513046444,-0.233488619571936,0.9975857017110764,-17.584,-19.2886,0.7644,0.4889,0.522,0.4532,69.4419,79.8453
123,-9.358753811335758,7.428385793397073,-1.9737364973976064,-0.985427601676312,4.803169334424844,-0.1723884190399154,5.993528172716077,4.553552322142707,1.8592932548078596,4.740800675234571,2.6223758174669527,1.6107359857633776,5.687287002879087,0.6219386906830202,-1.725020962948994,1.3142437357190904,4.392944462894094,8.203690569925932,6.475671297455317,9.817485791084298,0.1114457382497833,0.5949289807452465,0.5561804476974814,-0.5908332556991229,-17.8882,-17.8882,0.7374,0.7374,0.4194,0.4194,82.1714,82.1714
124,-5.726123088139276,2.889735611202844,11.947700536367478,5.748261942158243,2.4492858476032833,4.6915430490005345,1.8498153459201154,-3.8765900777306963,-3.4111028455755514,1.2169467376534948,-5.844925479149992,-3.4671193382411616,-4.582120688340174,-4.91399175637034,0.8512301518886682,-4.202174258272128,6.75265056743759,4.216901720953036,2.1180225245686577,5.704546631441122,-0.981277279125848,0.9998019540184632,0.3532034348593025,0.9975857017110764,-20.475,-18.9316,0.4952,0.4613,0.3058,0.4696,67.6493,80.2419
125,0.6823515866528878,-1.4159848989151134,2.6196490601683275,4.450361800764132,0.2187261224049708,-0.35481815818928575,5.993528172716077,2.2581250392376813,-4.12052875834464,3.5839562499441486,2.384342805450455,1.080541976467106,3.2124726855684975,-2.9091594816166957,0.746995144901808,-1.2397659577762719,3.0593491143261966,6.427603278760786,1.0055047164002833,3.733315677263625,-0.99495647659436,0.9998019540184632,-0.003969534393005514,0.6090527683354112,-17.8901,-18.8687,0.6647,0.4103,0.2602,0.4343,72.6569,78.0985
126,7.531995953443112,-10.697030564096604,2.2396251116978743,7.101857808495584,3.480798456965358,-0.9084475948543662,1.631363432502777,-5.997107943778385,-1.9211965830670756,-1.4522499071552417,-1.9396010697685004,2.6633489201213534,-4.836823942428406,-1.358496060348323,1.1219933599840763,-0.45872652138654146,9.99234610100793,1.0076832769366293,4.744840966095291,9.993695283671483,-0.99495647659436,0.9998019540184632,-0.15860552778457992,-0.9966950237160576,-19.0367,-19.064,0.768,0.4875,0.3241,0.4428,75.5881,81.2431
127,5.802952691629995,-3.4249168095711084,-5.54335189683564,-11.895786095922356,2.7291009797337646,-2.2818076910989524,0.35205938132607795,-5.319271046122157,5.95215340058698,-1.1360092642831487,1.9733954031279688,1.406199927518914,5.984381782095442,1.1339907577016248,-5.984161572188044,-0.026060601302367203,1.7987252766752375,3.2877699974578265,9.998842944467205,5.417470362087424,0.1923077810870173,-0.9999037522113764,0.9970502259791854,0.9975857017110764,-21.115,-18.8935,0.4631,0.5143,0.2142,0.4472,76.0839,81.1336
128,-11.833148867251424,-3.0554755917044645,9.166266199311456,10.835777044242892,-2.4501108300415675,-1.8806941312266208,-4.184828586447889,-2.105920209972632,4.408255669384294,2.517656559268463,1.2088772934047205,-0.6246909938740277,2.043164241931102,2.44009145422719,1.8827188158562151,4.296163890819923,9.176716274504612,4.690807149350376,5.206228161570271,9.849525423176566,-0.4306286284011109,-0.5756430897821843,0.0013541496109525,0.2564201543324955,-18.0428,-18.0428,0.3575,0.3575,0.5765,0.5765,87.5246,87.5246
129,0.8670426519986787,-2.9064195467364105,0.5085862973053716,5.749366441906553,-3.1000190138896846,4.51741922567542,-0.06368771249460536,5.98685639715692,-2.3112915634326456,4.367138446849442,-0.6558234740996904,2.8758040612508737,0.6770597015441844,-1.3915677890739602,-5.6260698238579545,-3.6435761651688066,6.010714335290627,6.975726100570963,5.363331437156962,1.158334995414696,0.9946890985669964,0.9998019540184632,0.9970502259791854,-0.3220178853547717,-15.6347,-18.3539,0.2594,0.476,0.7217,0.4729,78.6227,80.228
130,-1.982135924429304,5.36208272852604,-8.106398261220495,7.322167643895906,-2.736545287221616,0.7106175812214977,-1.4883453368503303,-2.6079916735060915,3.340462854545894,-3.0646047113728074,5.922018724748497,3.307855623912401,1.3606851367632586,2.019113246498094,-5.654383553167998,-2.800084099341586,7.717354073131184,7.931435707775373,5.455832049938405,3.162751745643452,-0.3793797369130214,0.8967688525452333,0.6798816342938274,0.6792109019810328,-19.359,-19.359,0.4662,0.4662,0.3861,0.3861,84.3448,84.3448
131,-4.176499259062016,-1.5222059473981762,-11.999720765871214,8.444498342720651,-3.429829916004794,1.8506312870831563,0.6606845577794251,0.10310454178286621,-0.5037506106045115,3.0411649598895902,-5.262045429839455,-0.06815083071276229,-4.6299631698571,-3.3598239734501836,-3.988373972240424,3.7570223733912744,9.368294051947126,1.0076832769366293,5.144096750149609,4.848437977792173,0.4589291368201318,0.9998019540184632,0.7259567830324605,-0.9966950237160576,-16.6081,-18.9427,0.7741,0.4854,0.4255,0.4789,77.4331,81.5933
132,-9.123231183991614,-10.05489081821645,1.4341364073211815,10.385052195186272,1.942015021367978,-4.805043437519653,0.4759414668378294,2.0556530827713573,5.6508565373984325,0.2497870337289862,1.4873468971366606,-2.1122867212615324,-2.7099137098624007,1.3614891195750856,-0.7974827663543875,4.933629241561,9.168181335669397,6.54561173446307,4.692750522039236,4.403385711553243,0.6637408187019276,-0.1192721376424039,-0.1661159674578813,-0.7318337156039061,-20.3693,-20.3693,0.5738,0.5738,0.6908,0.6908,82.8745,82.8745
133,-1.9219090390942135,-6.151027231497401,-0.8732805858934736,2.536145190690543,-0.8885754287512202,-4.1611551158458235,-4.530285147876127,-5.997107943778385,-4.039698707037069,-1.2722963119335322,-1.7185278802881967,4.48234989329044,-3.0649073476970177,0.1326576270558828,-1.7222740839699358,-4.398419945882535,4.201461912750135,1.0076832769366293,4.498597998406675,5.045323470555885,-0.99495647659436,0.9998019540184632,-0.40314296260351346,-0.18947181568505944,-17.2432,-19.0123,0.6118,0.4225,0.3383,0.5142,65.7727,80.9828
134,11.838475939161132,5.061875065337229,3.620019675670588,-6.167275930545913,3.1523689401287562,5.191464854398465,-3.4492656670854878,-1.1300176693180708,2.973373174875755,5.366578341275298,-3.199952060853871,0.5686252252922657,-4.86745442374621,4.517979091403854,2.256443264987294,0.269060014920357,2.759630182494271,9.974465328515112,5.764394959644926,1.2198715026790525,-0.4218859128821679,0.9998019540184632,0.7778531007512512,-0.4240642101694554,-20.5861,-18.4025,0.2819,0.4726,0.2278,0.437,65.2745,78.8268
135,-4.2431296315018745,-10.172859372232796,9.366193272427251,2.8028065884609887,-5.805078681486556,-1.4761659925579007,-4.772013845591243,2.8624684737108907,-5.237571330912977,0.6266673620861587,-5.82635230196562,-4.053245146842037,-1.827939102373064,5.940633029750968,-2.2938742902904905,-4.6759827140975645,5.292148829790476,9.569114903177836,7.7389598963962705,6.56126431154192,-0.8504236709942696,-0.6478244834615956,-0.3846155126938537,0.0989489593709815,-19.854,-19.854,0.283,0.283,0.5076,0.5076,87.1729,87.1729
136,0.642112957943719,6.852429832589675,-9.073420591896506,7.377400283074012,4.913377629603207,-1.685306936384148,0.4097317385571806,4.585665655120157,0.11380288101507752,2.0959023146994578,-5.59118879310587,-5.070098936604326,2.0763774048097585,5.986137926215575,-5.158354348853543,-3.1413462724814103,4.279889863458001,3.446793539666806,9.998842944467205,1.5659801373541433,-0.99495647659436,-0.9999037522113764,-0.41181199232889454,-0.9966950237160576,-18.6126,-18.6003,0.4773,0.458,0.4505,0.4541,75.0755,80.1505
137,6.847781860702986,0.4480925700425109,4.025044251330992,7.184067444458409,-4.61074967611167,-3.396912115059881,5.738226338046301,-0.82038679367247,3.0428453128123873,-0.6201691764464128,0.5467163254856007,5.992021473973384,2.8680921373590067,-4.75947743766046,-5.984161572188044,-1.4619866942741058,9.45691109062387,4.8394821532707,7.902943611828053,1.008990930402484,-0.99495647659436,0.9998019540184632,-0.8087229054666363,0.9975857017110764,-18.2546,-18.2974,0.4506,0.4391,0.504,0.4805,75.8787,80.0085
138,-4.924752695621702,1.6141041588890133,-8.106941525711285,-2.274522553336878,-0.04767871042263927,3.032873470813578,3.346261419541003,0.2942485147356515,2.9721440289983,1.8812701422442473,2.8962415793271923,0.6240601214624457,-5.985556633091785,5.986137926215575,1.0766559643389548,-2.054351164225593,9.99234610100793,5.982632990944526,4.734318547946721,9.993695283671483,0.9946890985669964,-0.9999037522113764,0.9970502259791854,-0.0448717309395365,-17.0401,-18.186,0.4447,0.5394,0.6169,0.3772,74.5413,80.2208
139,11.993224158867136,3.6411102656221668,8.4944740950663,-11.98431862172881,3.438584532205917,5.992203605666402,2.5585609206783495,-5.997107943778385,-5.152537901107744,1.395163891298007,3.189768341419292,3.0773400361745793,4.896125315309231,-3.1887384417319193,0.09212810990785059,4.50368580390871,1.674521804042627,4.881383272728199,9.089948054328854,6.483194022588908,0.7531849086636109,-0.9999037522113764,0.9970502259791854,0.9975857017110764,-18.3768,-18.9521,0.5325,0.5706,0.5268,0.4798,73.7107,79.4415
140,10.252197888764567,9.32314938787294,7.043667274564262,-2.679759325924888,-4.118435980451741,3.1963097742679194,-1.421159529902574,3.485202145774229,-5.435209026858404,1.6766189018726934,-4.837728709041777,0.930246398608745,-0.8119764149366457,5.986137926215575,0.26536489252970497,0.022666789628100315,3.8294417957565927,4.581961644209619,1.8196070351441187,7.5640247634667235,0.2325394347766523,-0.9999037522113764,0.9970502259791854,-0.9966950237160576,-18.1541,-18.6115,0.3018,0.5127,0.4328,0.4215,76.7394,80.2976
141,-3.4249291298966114,-4.529198935772847,-0.38699624315988834,8.966981135878722,-5.233993850423733,-5.585032496637481,0.4024940596492854,-4.042194987078319,5.248212373802491,-5.999366076812438,0.3155170006183825,2.8798389697211335,5.283367429500527,-3.321681715603458,3.5469172376800593,5.999097921998118,1.1602612533784413,7.789274970377173,3.300831584531166,5.900668389009887,0.40743603837358977,-0.7344046225318133,0.9970502259791854,0.9975857017110764,-16.2168,-18.2608,0.5713,0.5117,0.3294,0.4417,62.0362,78.2259
142,-2.118915365369425,3.223348053626687,3.604918829327551,-0.8428466690080074,-5.999631373855412,0.781658781224337,-2.720765258529073,1.37893437709896,0.7026067851320181,2.7159288638879633,2.5461230869540996,-4.269047699651411,2.0417958444065967,0.07398987679421176,2.027373475553186,5.0220271424652845,9.99234610100793,3.9771030477245564,5.213119515810081,7.125238410138618,0.5226004647713844,-0.13055664319053029,-0.7640223413764984,0.9975857017110764,-18.54,-18.6013,0.5603,0.4951,0.6731,0.5517,72.6363,79.5203
143,-7.341152517436713,-0.9833487206152578,-4.748466610388844,-0.6094316678526822,5.972992668122407,5.662081594242654,3.939655758262063,-3.129815022162619,-2.2620535183012835,-2.6351928196298218,-2.471816532743989,0.9938593154750137,-5.985556633091785,-4.535172100272939,-2.7764715032721505,-3.3633454181558435,9.564303961130967,6.3804182371073335,1.5680757715708213,3.0577217795266547,-0.99495647659436,-0.9999037522113764,0.9970502259791854,0.9975857017110764,-20.1814,-18.6784,0.7418,0.568,0.7069,0.4187,73.576,80.0789
144,-4.852371620728816,-3.6227224313850925,0.6469272060056923,-3.3702976415633774,5.972992668122407,-2.4649179895045537,5.993528172716077,5.98685639715692,4.992343949819749,0.09030129758566385,0.3200496765962566,-3.7404745746478696,2.3906228646868692,-2.6626951744937886,-0.48364605643890624,-0.27364907053941145,5.413812201070396,7.901713807122576,1.0055047164002833,1.008990930402484,-0.99495647659436,-0.9999037522113764,0.9970502259791854,0.027735686214358735,-20.4728,-18.6393,0.21,0.4707,0.3146,0.3903,76.9733,80.1364
145,-11.888831447889531,9.445488482931069,7.223532987578373,-2.0355274213988874,4.043070111300695,4.420607181219168,-1.9175408309056765,-0.3483569787084475,-3.2602211536548484,0.6635031032990488,1.1608504797298211,3.100935589078661,1.867356010379851,5.545095448300054,0.46226388640419414,5.999097921998118,2.0732445205514205,5.355785654205228,6.24458589835573,4.161251956625774,0.4670617313291461,0.9998019540184632,0.9970502259791854,0.9975857017110764,-18.855,-18.867,0.2936,0.454,0.2896,0.4662,79.0731,80.786
146,2.6295440155175243,7.138224518566275,-0.9776352678428673,9.488306139676062,-4.7587906216742,1.7841954402883733,0.1471267665151261,3.045764555740428,-2.3553137804180904,-1.738418831691404,3.407103349702652,-0.3686126625571031,-5.660823587400268,5.331986828979499,1.9200312548951937,2.521702590750337,8.067652000504058,7.596393598157703,7.493190403225141,3.605227198052826,0.8496432038623396,-0.2129719746727585,-0.4180991488957422,-0.5564489804382187,-17.1865,-17.1865,0.3162,0.3162,0.3725,0.3725,90.8626,90.8626
147,-1.7577834425006469,4.6667751347816555,-5.450887440351838,3.385191890569981,-0.3476664533786442,3.2478015922336665,-2.133338491464217,-1.0479875352474175,3.368105138939331,1.2441061763336307,2.913702350176461,0.7271527111154388,-5.927699373920186,2.657067337198943,-4.052261492240475,0.5260639683705683,7.392790839262542,1.0076832769366293,5.616181073604563,9.051535044522344,-0.99495647659436,0.9998019540184632,0.11855153965458196,-0.41634634703476703,-20.9154,-19.2399,0.7834,0.4352,0.244,0.4237,80.3955,83.3615
148,-10.764509970000256,8.413961498261806,-0.1389012659928035,6.89728864205599,2.7472704012618863,1.4820637349680466,1.5010986322383433,-0.6835202803780707,-2.1487747401667154,-1.0896402745722025,4.295423344828036,4.348852227517069,-4.447163992817185,2.5902001863217325,-4.311079639306161,5.260380182283113,4.192037439492794,4.341402317035638,6.666031503956319,2.556725721427676,-0.0125615910757892,0.9487171992317772,0.5506579619068515,0.9512661307310109,-20.6415,-20.6415,0.3142,0.3142,0.4197,0.4197,87.3231,87.3231
149,-3.534757612364394,11.07399684653582,8.695512204665171,-1.3677922374886928,5.477340141825916,-2.753842418510187,5.1718432945610076,1.8929726559641722,-1.8580144753422938,1.660090888097999,-2.4372400567335673,3.0073623246888017,-0.6559454029170362,5.765703775249807,-4.707999064503937,-2.1559235000179973,8.81082081690316,1.0076832769366293,8.338357679089242,6.581169104502484,-0.99495647659436,0.9998019540184632,0.0165360362636007,-0.9966950237160576,-20.572,-18.758,0.2889,0.3895,0.5053,0.4438,76.1993,80.9642
150,11.514819531577107,3.5356378402233357,-6.202578542692185,5.602792673464292,-5.707861329772976,-1.5522242102173318,3.1829140660057424,0.7252157970039645,-0.8374954085950002,-1.9770098254550676,5.996078462905107,-3.088739842495797,1.5854416283149222,-3.6578665317708494,1.5502272780958108,4.9406673930246425,9.99234610100793,2.620615339007568,5.67788273641376,5.154986873527273,0.6597838261725393,-0.2944740567364217,-0.9989800219681128,0.9975857017110764,-18.404,-18.6979,0.514,0.5463,0.7462,0.5003,77.9218,80.5886
151,-7.285846245512113,6.2920186732266306,-8.3837918220216,-6.857066765322619,-4.590784203876747,-4.496521392786562,0.23248259040464614,-5.824331482342412,2.8018715781706094,-1.526795978925968,-3.1285958881733826,0.8881972139261132,-2.805274348424078,-2.873935473238956,3.5672595245906495,5.754952512779506,8.462257857190595,2.1699230127109135,6.814069476421687,5.583415494860128,0.9946890985669964,0.9998019540184632,-0.7012459956989832,-0.9966950237160576,-19.7111,-18.9713,0.5122,0.4693,0.438,0.4272,62.3909,79.4594
152,-9.35138318557339,6.426031182175945,3.8131002195054347,7.083799410244926,0.26507490118977106,4.451987204711071,-4.124956297248631,4.687558835392826,-3.7823374087678756,-1.4802810076734119,-5.37990614620155,-4.390130139481815,-3.7314977909005242,-3.2633384959073393,-1.1435055777755982,5.2446483872317256,4.447806584092467,9.165468180778014,1.9194277148907974,2.1392148883937194,0.9946890985669964,0.9998019540184632,0.5638842910463748,-0.31259073706680246,-20.5314,-18.942,0.7125,0.5033,0.3112,0.4927,62.9155,78.0016
153,-2.3190003933326624,2.3043845532768303,5.714932641380167,-2.470082146044552,-3.1974751106573325,2.6272736963133596,-2.882644164194594,3.7944422223132137,4.035091131924121,2.4390324041763867,-5.988683489670116,-3.2800351179735854,2.79460910514825,-3.1014397258870767,-3.8460038540171646,-1.8604473459921511,4.07103663654445,8.353480441711092,1.5660997183300838,1.4333655117923467,-0.36595452707277243,-0.16621402033839755,0.6258842280276533,0.9789437697723213,-17.6954,-18.0635,0.7572,0.4827,0.2894,0.4946,77.2438,81.5272
154,9.0976129683739,5.521917171413595,-6.768565016340652,-4.1740716505068765,-5.539448291452385,4.0349076757323035,-3.1038091024283476,0.1944770720152067,2.022326867060835,-2.197834755236895,3.6950272611791153,4.31558881486552,-0.5930143260038652,-2.461979766647529,2.543283633704392,-1.629125895631401,8.282923079156683,6.363222040133409,2.6722086978148627,7.147802498290781,0.5771155356763069,-0.9999037522113764,0.9970502259791854,0.9975857017110764,-17.3806,-18.1269,0.5358,0.5266,0.309,0.4089,70.6379,78.7078
155,-6.19067348372399,6.065199349383391,-6.243021293857327,3.5837357898451607,-5.845230362525695,-2.38840416442054,-5.610350739699021,3.873122916387985,-3.8249969333813767,-4.486370564450818,-0.9953371652075332,-2.2819227416678607,-2.466430813906077,-5.252187299409773,3.989873693033383,2.1666581717337827,4.956780884723619,4.006132036818888,4.889505296565873,3.3953495223675825,-0.6195202323824021,0.0702604006393858,-0.2156866895175424,0.7029420277737548,-19.5421,-19.5421,0.7734,0.7734,0.3556,0.3556,83.6872,83.6872
156,5.820829270074096,-10.237903502480991,-9.207240447317465,7.599388683722679,2.5144958474881642,-5.92579412830924,3.1973289143704027,3.1851825266570897,1.5035812444663461,5.994062276502199,-5.441149541648006,3.093006876277614,-5.985556633091785,-2.03240030118687,5.326083324518308,-1.0413952424596147,2.433596386065381,6.532437462932489,7.708811128257083,1.008990930402484,-0.1583011911667302,0.9998019540184632,0.9970502259791854,0.051219786071488,-18.0603,-18.4544,0.6309,0.5097,0.6358,0.4762,75.3004,79.9647
157,6.278870767889224,9.140898220774282,-3.649406122028001,-10.463847681393098,4.21380882511178,3.077413055866941,2.6799636479275577,-0.4583222212557762,-1.3804953283493138,1.2594001577724503,-3.218516668601044,-3.844394083534311,-5.068225015760511,-4.506013220784626,1.281977146964799,1.2056743590032886,1.604666768715112,6.53576469838915,1.1180991300547016,2.7783764635697152,0.2271961375388229,0.4002591249119056,0.1448287559459944,-0.0382650827275485,-20.9415,-20.9415,0.3542,0.3542,0.2344,0.2344,85.742,85.742
158,-5.596468965380236,9.077267476356692,-2.2413465324845747,6.069012100329803,2.911219535963043,-1.739695311638839,-3.2837928461984127,-3.557537832562428,0.1961866309678122,4.164795979735034,5.98263110531952,3.7830841629349985,-0.8604255736484809,5.986137926215575,5.906392508739551,-3.9729992291539036,4.614467144687051,8.304081004506804,5.350583051052624,1.0778371049117543,-0.4453942561241564,0.9998019540184632,0.9970502259791854,-0.9966950237160576,-18.693,-18.5631,0.406,0.4853,0.4891,0.4612,78.419,80.6853
159,5.53092653346444,-8.686199408033328,8.900980292502009,-5.318673934528856,-1.4084752227131903,-4.3350170743454655,3.184185859777412,3.3015908311569326,5.95215340058698,-3.1605512394710784,1.1274410012801859,4.0492391819411,-3.8004310677679083,-2.8097599603324257,-5.984161572188044,-4.047397113611826,1.3686541160484609,1.0076832769366293,7.33366177866848,1.008990930402484,-0.615988443333221,0.8626344183005621,-0.9989800219681128,0.9975857017110764,-19.3611,-18.9651,0.599,0.4823,0.488,0.4314,65.8904,81.3943
160,-2.964904510201662,4.903438330065078,0.640953265644562,-1.2819693014075497,-0.996730984626101,-0.5186675860456362,-3.46100395554999,1.1292882427477349,5.95215340058698,4.183366406496007,-1.2371520696950624,-5.14502963565249,-3.0570011074606214,-2.3692257840699398,-5.864408606548107,1.7099524992211457,7.8665506162837096,5.169768065578148,7.492721041467082,7.185105381641536,0.9946890985669964,-0.9999037522113764,-0.9989800219681128,-0.3107919517761133,-16.1527,-18.1703,0.4576,0.4549,0.5505,0.4991,71.2508,79.1514
161,3.8401501173649955,-7.479756689579442,2.367147985452033,-11.98431862172881,-5.05643731967217,-2.7875453304983475,-3.142151137281341,-0.8974041908327157,-1.8218697876432604,-0.7373060519739578,-1.2949857797677702,-1.382596578604402,0.6274979622591905,2.1036178598705844,-5.5181965567929385,0.4139975696460176,9.209432791984444,6.510738976255954,8.653948924923782,8.078506380772504,0.2809496265486704,-0.9999037522113764,0.4737839973740934,0.48381930139249013,-15.8304,-17.8928,0.6017,0.4443,0.4316,0.48,79.7264,82.1793
162,1.5045136874967067,-2.8058369415451763,-2.4219038867694938,-4.539884377834501,3.196220519706303,-2.77347156181243,-0.9970993824478622,-0.9985332363073165,0.4865494067768594,5.994062276502199,1.7714961443303938,4.495570226819641,1.3274455205143663,-0.358389210874714,3.62816752060542,1.0147627585897698,9.46651640546127,6.256629584351827,5.6741213195934055,6.558950231426999,-0.99495647659436,-0.9999037522113764,-0.9989800219681128,0.9975857017110764,-17.1107,-18.7229,0.4375,0.5922,0.5936,0.4892,66.9544,78.2271
163,-1.3217811655278653,7.496744867034632,6.404869353716961,1.451377665923001,0.3932655817575368,-2.6253600062596805,-4.011840207395402,5.089191677785603,-0.4504198624728728,-0.7958374018295036,-4.1604388447236875,1.8139241427974682,-3.1935034749949516,-2.4940129090717207,-5.984161572188044,1.569494156607468,5.466906578963323,6.928368009655568,6.80937250665364,1.008990930402484,0.22097381260883275,0.08471304850702066,-0.35564972558432306,-0.9966950237160576,-21.3285,-18.3937,0.2984,0.5042,0.4979,0.5706,67.1478,79.6973
164,-9.8330455186942,-8.141762494840602,-0.6891079824440496,-10.651774143661465,1.2856233706029236,-4.22449999068713,-2.9440348093204576,2.53346180418343,-1.4842581965400292,5.520142569829506,4.985722574619977,-2.0508494362228853,-1.874130104894971,-2.174419658993385,-0.0436275304043149,-2.4169349245404885,4.791067603169464,9.08445398043298,7.139648495375003,8.219048024466101,-0.2663798104890624,0.2449037489806904,-0.5961956932001216,0.5818352005562581,-18.1058,-18.1058,0.6429,0.6429,0.4453,0.4453,82.2762,82.2762
165,8.04725989414171,7.631208578857493,11.49851851236371,-0.2137024948040355,-1.33528382548144,5.815853731090074,-0.1325888827385757,-5.376406822425837,-1.6417305154052997,3.845535481899781,-4.492647557756375,0.4074785632192066,1.3683743813838074,-5.38475601044216,-0.3275172163645301,-4.092418871728433,8.50814586676576,9.738856520891837,4.956953791335315,8.056852305218632,-0.4554912812310678,-0.3506622442130831,0.8712387126573142,0.8735362667442048,-20.6961,-20.6961,0.7553,0.7553,0.358,0.358,88.0956,88.0956
166,-4.30127844067834,7.971220270985807,3.2194113190976843,10.250655092602257,-3.116410518595599,-3.490831624924629,-1.1111054237437743,4.316973668220804,-5.372775989260841,4.247381556174524,-0.978638523405264,-5.259836444962854,4.330260336521384,-1.2519610308442075,-2.271557717301109,-5.431800272077927,5.286095321654462,7.006852054062905,9.852384959903386,1.1943092002840785,-0.0914645135947549,-0.085360087578578,-0.5450487067074175,0.2467415204417944,-16.0762,-16.0762,0.6234,0.6234,0.7554,0.7554,84.6115,84.6115
167,-7.380385069590918,-0.46638754315622766,-8.733985119932225,-10.973493529388708,-5.162816237129828,-3.320376105162973,5.306987078290861,0.6087672119787282,3.658816841882647,-2.411397304018355,-1.4501895417549955,-5.388721532866256,4.241919426785202,-1.8211264715307203,2.0105950698832196,-1.2724594901442066,9.99234610100793,9.974465328515112,3.7880480625677437,5.373780623059356,-0.24932389072625893,-0.9999037522113764,-0.9989800219681128,0.9975857017110764,-16.7901,-17.8565,0.3541,0.459,0.3689,0.4861,75.5541,80.3987
168,-10.466495402817088,-9.58898469461308,2.051434689529918,6.343445983418048,-0.02587611669394274,-4.210645956006919,-3.0243389491603576,-2.5017763117802105,-1.3573096406823408,0.20092369055096038,-2.0509269631249807,-1.0864168341562754,-1.040442330003048,3.637904432812003,-5.984161572188044,-1.3005760809341846,3.540032217317214,9.143829939463767,1.4136023486346558,1.008990930402484,0.11721774080094832,0.9998019540184632,-0.2113212901141106,0.025200812805799222,-17.8282,-18.4287,0.3957,0.4023,0.4486,0.4806,73.1564,80.8472
169,-0.4820686064460933,-7.032056695939309,-4.146975944992763,-0.042853982327200946,-3.9208409937196196,3.8341514150568563,-2.8061022307812102,-2.2593570628927147,-4.001910781545474,-0.6803001322184561,-1.6473106827373385,-2.3996257329578894,-3.955340525098368,3.1397800833749456,-1.767348468968302,2.9879553136975803,6.424526780330033,1.0076832769366293,5.1443985251199305,7.243034495707012,0.553268959419984,0.9998019540184632,0.5342442988560907,0.9975857017110764,-18.0639,-19.0955,0.1709,0.401,0.4229,0.5628,76.6469,83.0195
170,4.3029852587310895,1.412256780933253,2.050477668650667,3.4060293614802686,-1.6737665247650293,1.7911783093606086,-5.59402188943401,1.4348356552902892,2.070400757214166,-1.284844583401044,-2.6442434144647775,3.6291513468929377,-0.0024264454067897123,-0.4149037746049427,0.9094292807092126,-1.1426462137357043,1.002272090415059,2.1002070070074543,6.690543289810644,8.81730533690741,0.2799255760939322,0.9998019540184632,-0.9989800219681128,0.9975857017110764,-17.9781,-18.4222,0.36,0.3393,0.2466,0.4376,73.8675,78.2566
171,-11.888831447889531,9.449584703586012,-11.999720765871214,-4.726477535595916,4.731499189242509,2.504872145356015,-0.7453444161447504,3.022700988653356,1.0253671948906247,5.994062276502199,-3.0159793029984225,0.2698836957275321,5.434658727485596,-1.1512852495728114,-3.1377977229742777,-5.996283217019929,4.047306522823854,1.0695468597504378,9.998842944467205,9.993695283671483,-0.99495647659436,0.2887734296994945,0.9970502259791854,-0.9966950237160576,-18.367,-18.8706,0.3781,0.5056,0.309,0.3911,76.752,81.8433
172,-0.6346949356371798,4.6000049536771845,-8.502068042138824,-5.6454851897015965,-0.31916596116467666,-5.92579412830924,-3.280651202716215,-0.35660224581863975,-1.2619351477319518,-3.2457011184702855,-0.16132458874681355,2.959315627942307,-3.6402658651653805,-0.11977508179587737,-0.6937808506079133,0.8132292662904357,9.99234610100793,1.0076832769366293,2.9086011118954946,1.008990930402484,0.9946890985669964,-0.9999037522113764,0.04894449987992999,0.9975857017110764,-18.9988,-18.3882,0.2687,0.4886,0.3173,0.4517,68.0462,80.0919
173,-6.564101395249489,-5.764714054460165,8.537694213738874,-8.148897257490566,0.3824611980601986,-5.586824297120225,4.03727684851348,2.99670896140252,-2.4185920662268736,-5.086800132230708,-3.090974233353469,2.321602871568325,5.855791733043132,4.100301217164045,3.796772716338847,-2.338100033552524,9.482120546799669,2.692438778322177,1.7411184617120772,5.10666294815019,-0.7008205941732764,-0.6582591323230491,-0.8924497441025685,0.5569536582324737,-18.5102,-18.5102,0.443,0.443,0.5943,0.5943,87.6409,87.6409
